Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
World Dyeing Co Ltd;Hansoll Textile Ltd;KR;3183 Bisan 7-Dong;;;daegu; ;daegu metropolitan city;Korea;Korea;yes;footwear;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Young Textile Co Ltd;Young Textile Co Ltd;KR;17th dongwoo b/d 708-1 , Yeocksam-Dong;;;seoul; ;seoul special metropolitan city;Korea;Korea;no;footwear;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Dae Woong Textile;Juyoung Co Ltd;KR;(Seoun-Dong), 11, Anaji-Ro, 568 Beon-Gil, Gyeyang-Gu;;;incheon; ;incheon special metropolitan ci;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Daehyun Textile;Daehyun Textile;KR;Seongnam-Dong, 703, Geobuk - Ro, Seo - Gu;;;daehyeon; ;incheon special metropolitan ci;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Hye Yeong Socks;Hye Yeong Socks Co Ltd;KR;Palbong-Dong, Palbok-Dong 2) 73, Seogam-Ro 3 Gil;;;iksan; ;jeollabuk-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Dae Kyung Knit Co;Dae Kyung Knit Co;KR;Galsan-Dong, 221-11, 2Fl), 30, Jangje-Ro, 329 Beon-Gil, Bupyeong-Gu;;;incheon; ;incheon special metropolitan ci;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Kyungwon Trading Corp;Kyungwon Trading Corp;KR;Palbong-Dong) 147, Seogam-Ro 17 - Gil;;;iksan; ;jeollabuk-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Mirae Co Ltd;Mirae Co Ltd;KR;Yonghyeon-Dong) 85, Sandan-Ro, 132 Beon-Gil;;;uijeongbu; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Oh Seong Fiber;Oh Seong Fiber;KR;Samjeong-Dong)114, Ojeong-Ro, Ojeong-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Seyoung Non Slip;Seyoung Non Slip;KR;Nae-Dong)31, Samjak-Ro, 96 Beon-Gil, Ojeong-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Shinwon Textile;Shinwon Textile Co Ltd;KR;370, Jungdong-Ro, Wonmi-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Soxpile Co Ltd;Soxpile Co Ltd;KR;Yongje-Dong) 41, Seogam-Ro 1-Gil;;;iksan; ;jeollabuk-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Sung Il Textile;Sung Il Textile Co Ltd;KR;Hadaewon-Dong) 319, Dunchon-Daero, Jungwon-Gu;;;seongnam; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
SungWoon Saneop;SungWoon Corp;KR;41, Seogam-Ro 1-Gil, Iksansi, Jeollabuk-Do;;;iksan; ;jeollabuk-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Tae Hyun Textile Co Ltd;Tae Hyun Textile Co Ltd;KR;405, Jomaru-Ro, Wonmi-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Tai Jin Textile Co Ltd;Tai Jin Textile Co Ltd;KR;Dodang-Dong) 70, Gilju-Ro, 425 Beon-Gil, Wonmi-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Wan Joo Textile Co Ltd;Wan Joo Textile Co Ltd;KR;107, Artvalley-Ro, Sinbuk-Myeon;;;pocheon; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Won Ang Textile Co;Won Ang Textile Co;KR;(Yonghyeon-Dong), 116, Sandan - Ro 132 Beon - Gil;;;uijeongbu; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Yeonggwang Textile;Yeonggwang Textile Co;KR;(Wonmi-Dong) 58, Wonmi-Ro, 177 Beon-Gil, Wonmi-Gu;;;bucheon; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Yoo Hyun Hosiery;Yoo Hyun Hosiery Co Ltd;KR;Yonghyeon-Dong) 116 Sandan-Ro, 132 Beon-Gil;;;uijeongbu; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Yu Hyun Textile;Yu Hyun Textile;KR;Deokgye-Dong), 216-19, Pyeonghwa-Ro, 1475 Beon-Gil;;;yangju; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Yu Seong;Yu Seong Co Ltd;KR;Deokgye-Dong)205, Pyeonghwa-Ro 1475 Beon-Gil;;;yangju; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Bum Woo;B&K Industrial Co Ltd;CN;75, 424 BERN-GIL, GAYADAERO,;;;busan; ;busan metropolitan city;Korea;China;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
COS B & P;Cosmecca Korea Co Ltd;KR;10F, DTC TOWER, 676,, SAMPYEONG-DONG, BUNDANG-GU;;;seongnam; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Cosmecca Korea Co Ltd;Cosmecca Korea Co Ltd;KR;17-12, DAEGUM-RO 196BEON-GIL, DAESO-MYEON, EUMSEONG-GUN;;;eumseong; ;chungcheong;Korea;Korea;no;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Doo Sung;B&K Industrial Co Ltd;CN;38 SOHEULORO, SOHEUL-EUP;;;pocheon; ;gyeonggi-do;Korea;China;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Glish Co Ltd;Qingdao Hollyren Cosmetics Co Ltd;CN;10-63 JEONGMUNSONGSAN-RO 93BEON-GIL;;;hwaseong; ;gyeonggi-do;Korea;China;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Grand Daekal;B&K Industrial Co Ltd;CN;1, BONGUJAE-RO, JUNGNANG-GU;;;seoul; ;seoul special metropolitan city;Korea;China;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Hyupsung SP;B&K Industrial Co Ltd;CN;251, EUNGOL-GIL, JORI-EUP,PAJU-SI, KYONGGI-DO;;;paju; ;gyeonggi-do;Korea;China;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Kyung Sung Print;B&K Industrial Co Ltd;CN;37-23 TAEJEON-RO 7-GIL BUK-GU;;;daegu; ;daegu metropolitan city;Korea;China;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Moo Hak (Plant Two);B&K Industrial Co Ltd;CN;23, 216 GIL, GACHANG-RO, GACHANG-MYUN,, DALSEUNG-GUN;;;daegu; ;daegu metropolitan city;Korea;China;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Moohak Inc;B&K Industrial Co Ltd;CN;6-25 NOCMUN-GIL, GACHANG-MYEON;;;daegu; ;daegu metropolitan city;Korea;China;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Myung Jin Embroidery;B&K Industrial Co Ltd;CN;86 JANGJEON3-GIL, NAM-GU;;;daegu; ;daegu metropolitan city;Korea;China;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Shinwoo Union Co Ltd;Balmid Asia Ltd;SE;95, GOONG-DONG, KURO-GU;;;seoul; ;seoul special metropolitan city;Korea;Sweden;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Sung Lak Textile;Tai Jin Textile Co Ltd;KR;30 GOBUL-RO 211 BEON-GIL,, GWANGJU-S;;;yangju; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Woo Joo;L&H Co Ltd;TW;127, GONGDAN 4-RO, JILLYANG-EUP;;;seongnam; ;gyeonggi-do;Korea;Taiwan;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Woo Sung Finishing;Tai Jin Textile Co Ltd;KR;NO.8,YOUNGSAM GIL;;;yangju; ;gyeonggi-do;Korea;Korea;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Young Sung;B&K Industrial Co Ltd;CN;4-7, BUNSUNGRO-375GIL;;;kimhae; ;gyeonggi-do;Korea;China;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Changshin Inc;Changshin Inc;KR;#558, SHINPYEONG-DONG, SAHA-GU;;;busan; ;busan metropolitan city;Korea;Korea;no;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;37;no;Korea, Republic of (South Korea)
Dongjin Textile Dyeing House;Dongjin Textile Dyeing House;KR;#16-13 SINSANRO, SA-HA GU;;;busan; ;busan metropolitan city;Korea;Korea;no;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;30;no;Korea, Republic of (South Korea)
Ducksan Yanbeol Ri;Ducksan Yanbeol Ri;KR;OPO-EUP GWANGJU-SI;;;yangju; ;gyeonggi-do;Korea;Korea;no;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;47;no;Korea, Republic of (South Korea)
Framas Korea;Framas Korea;KR / RO;120-2, UNYONG-RI, DOONPO-MYUN,;;;seongnam; ;gyeonggi-do;Korea;1019;no;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;4;500.0;500.0;9;no;Korea, Republic of (South Korea)
JSI;Taekwang Group;KR;1746-1, SONGJUNG-DONG;;;busan; ;busan metropolitan city;Korea;Korea;yes;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;22;no;Korea, Republic of (South Korea)
Taekwang Industry Co Ltd;Taekwang Group;KR;258-9, AN-DONG GIMHAE;;;kimhae; ;gyeonggi-do;Korea;Korea;yes;7500;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;34;no;Korea, Republic of (South Korea)
Dae Sung Co Ltd;Daesung Industrial Co Ltd;KR;67, Nadong-daero, 1318 beon-gil Sasang-gu;;;busan; ;busan metropolitan city;Korea;Korea;yes;7500;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Sambu Fine Chemical Co Ltd;Sambu Fine Chemical Co Ltd;KR;Wonji-Li 1093, Joochon-Myun;;;gimhae; ;gyeonggi-do;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Hapsung Hosiery Co Ltd;Hapsung Hosiery Co Ltd;KR;45 Wolla 1 - Gil;;;yangsam; ;gyeongsangnam-do;Korea;Korea;no;accessories;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Korea, Republic of (South Korea)
Sungnam-Si;Sungnam-Si;KR;Rm 403, 517-13, Sangdaewon-Dong, Joongwon-Gu;;;seongnam; ;gyeonggi-do;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Sung Min Industry Co;Sung Min Industry Co;KR;26, Majang-ro 426beon-gil,;;;incheon; ;incheon special metropolitan ci;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Happy Sang-Sa;Happy Sangsa Mfg Co;KR;215, Palbokdong,2ga, Duckjingu,;;;yangju; ;gyeonggi-do;Korea;Korea;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;no;2500;;;-9;no;Korea, Republic of (South Korea)
Hae-In Industries Co Ltd;Hae-In Industries Co Ltd;KR;Sunglak Praza 2F 9ho, 1575-1, Inhoo-dong 2ga,Duckjin-gu;;;incheon; ;incheon special metropolitan ci;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Doori Textile;Doori Textile;KR;77, Mansong-ro 330beon-gil;;;yangju; ;gyeonggi-do;Korea;Korea;no;accessories;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Joeun Apparel Co Ltd;Joeun Apparel Co Ltd;KR;11, Banam 1-gil;;;yangju; ;gyeonggi-do;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Baewon Fashion;Baewon Fashion;KR;326 70 Dusan-Ro Geumcheon-Gu;;;seoul; ;seoul special metropolitan city;Korea;Korea;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;no;500;;;-9;no;Korea, Republic of (South Korea)
Doojin Yang Hang;Doojin Yanghang;KR;Doojin Building, 1516, Nambusunhwan-Ro;;;daegu; ;daegu metropolitan city;Korea;Korea;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;no;2500;;;-9;no;Korea, Republic of (South Korea)
