Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Epyllion Knitwears Ltd;Epyllion Group;BD;Road No 6 Section 7;;;Dhaka;1216;Dhaka;50;50;1;2;-9;-9;-9;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;-9;0;Bangladesh
Epyllion Fabric Ltd;Epyllion Group;BD;JANGALIA PARA, BANGLA BAZAAR, BHAWAL, MIRZAPUR;;;Gazipur;1703;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Bangladesh
Epyllion Style Ltd;Epyllion Group;BD;Bahadurpur P O Vawal;;;Mirzapur;1940;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;47;0;Bangladesh
Esquire Knit Composite Ltd;Esquel Enterprises Ltd;HK;22/58 Kanchpur Sonargaon;;;Narayanganj;1430;Dhaka;50;344;1;2;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;1;-9;0;Bangladesh
Esquire Knit composite ltd;Esquel Enterprises Ltd;HK;Kanchpur;;;Narayanganj;1208;Dhaka;50;344;1;2;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Bangladesh
Zaber & Zubair Fabrics Ltd;Zabir & Zubair Fabrics Ltd;BD;Pagar, Post – Monnonagar, Tongi;Ps – Tongi,;;Gazipur;1700;Dhaka;50;50;1;2;-9;-9;-9;-9;3;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;26;0;Bangladesh
Utah Knitting & Dyeing Ltd (G.D);Elite Garments Industries Ltd;BD;Bokran Monipur;Bhabanipur;;Gazipur;1740;Dhaka;50;50;1;2;-9;-9;-9;-9;3;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;3;3;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;70;0;Bangladesh
Utah Fashions Ltd;Elite Garments Industries Ltd;BD;SOUTH SHALNA, SADAR;;;Gazipur;1740;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;-9;0;Bangladesh
Winter Dress Ltd;Winter Dress Ltd;BD;Kalma 1, Dairy Firm;Savar;;Dhaka;1216;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;35;0;Bangladesh
Global Attire;Global Attire Ltd;BD;Khejurtek, Mirjanagar;Pathalia Up;;Dhaka;1344;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;0;-9;5;2;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;3;1;49;0;Bangladesh
JIC Suit Ltd;JIC Suit Ltd;BD;Choudhury Tower;Sundor Nagor, Aushkandi;;Dhaka;1213;Dhaka;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;65;0;Bangladesh
Snowtex Outerwear Ltd;Snowtex Apparels Ltd;BD;B-65/3 Lakuriapara;;;Dhulivita;1350;Dhaka;50;50;1;2;-9;-9;-9;-9;3;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;3;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;3;1;75;0;Bangladesh
Fergasam (Bangadesh) Ltd;Fergasam (Bangadesh) Ltd;BD;FS-3, Chittagong Export Processing Zone;;;Chittagong;4218;Chittagong;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;77;1;Bangladesh
SQ Birichina;Q Collection PTE Ltd;SG;PLOT:221, 222, 223,Jamirdia, Valuka;;;Mymensingh;2240;Mymensingh;50;702;1;1;-9;-9;-9;-9;2;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;76;1;Bangladesh
Pretty Sweaters Ltd;D & S Pretty Fashions;BD;Holding #222 Chayadana;National University;;Gazipur;1704;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;46;0;Bangladesh
Pretty Wool Wear;D & S Pretty Fashions;BD;JINNAHNAGAR BAZAR ROAD, JINNAHNAGAR;;;Maheshpur;7300;Khulna;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Bangladesh
Posh Garments Ltd;Posh Garments Ltd;BD;348/A Tejgaon Industrial Area;;;Dhaka;1208;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;80;1;Bangladesh
Pandora Sweaters Ltd;Renaissance Group;BD;Gilar Chala, Master Bari, Sreepur;;;Gazipur;1702;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;4;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;3;1;38;0;Bangladesh
Pandora Fashion Ltd;Renaissance Group;BD;Badekalmeshwar,;National University;;Gazipur;1740;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;40;0;Bangladesh
NAZ Bangladesh Ltd;NZ Group;BD;5, Bishuya Kuribari, Mirzapur;;;Mirzapur;1700;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;42;0;Bangladesh
C.A. Knitwear Ltd;NZ Group;BD;62/1, Purana Paltan, Baridhara;;;Dhaka;1212;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;61;0;Bangladesh
Farseeing Knit Composite Ltd;Shangu Group;BD;Faridpur, Sreepur;;;Gazipur;1880;Dhaka;50;50;1;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;60;0;Bangladesh
Manami Fashions Ltd;Manami Fashions Ltd;BD;Kabirpur, Ashulia;;;Dhaka;1349;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;60;0;Bangladesh
Norban Comtex Ltd;Norban Group;BD;Mouza, Sarabo, Kashimpur;;;Dhaka;1346;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;40;0;Bangladesh
Lantabur Apparels Ltd;Lan-Tabur Group of Industries Ltd;BD;Kewa, Boherarchala;;;Gazipur;1230;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;60;0;Bangladesh
Jeans Plus Ltd;Shin Shin Group;BD;Plot 398 Sreepur Bus Stand, Savar;;;Dhaka;1341;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;79;1;Bangladesh
Hop Yick (Bangladesh) Ltd;Hop Lun (HK) Ltd;HK;Plot 61-65, 42-44, DEPZ (Old);;;Ganakbari;1349;Dhaka;50;344;1;2;-9;-9;-9;-9;3;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;0;-9;5;3;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;3;3;1;88;1;Bangladesh
Fashionit Cy Ltd;Fashionit Cy Ltd;BD;Hazi Hamidullah Mansion, Ashulia;;;Dhaka;1340;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;56;0;Bangladesh
Fashion Step Ltd;Fashion Step Ltd;BD;16/3 Tilargati Rd, Shataish, Tongi;;;Gazipur;1220;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;0;-9;-9;-9;-9;-9;3;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;59;0;Bangladesh
Eve Dress Shirts;Eve Dress Shirts;BD;Gorurhat, Ashulia;;;Dhaka;1340;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;55;0;Bangladesh
Far East Knitting & Deying Industries Ltd;Far East Knitting & Deying Industries Ltd;BD;East Chandura, P.S. Kaliakoir;;;Gazipur;1704;Dhaka;50;50;0;2;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;44;0;Bangladesh
Echotex Aka Quality Assured;Echotex Ltd;BD;Chandra, Pallibidduth, P.S. Kaliakur;;;Gazipur;1750;Dhaka;50;50;1;2;-9;-9;-9;-9;3;-9;-9;-9;3;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;3;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;40;0;Bangladesh
Peninsula Dresses Int'l Ltd;Peninsula Dresses Int'l Ltd;BD;Ka-96/1 Pragoti Sarani – Kuril;;;Dhaka;1346;Dhaka;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;62;0;Bangladesh
Pinaki Garments Ltd;Pinaki Garments Ltd;BD;A.G. Tower, Plot 9, Block C, Tongi Industrial Zone;;;Dhaka;1230;Dhaka;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;70;1;Bangladesh
MIM Fashion Wear Ltd;MIM Fashion Wear Ltd;BD;226/1 Tilargati, Singhbarii Rd, Tongi;;;Dhaka;1240;Dhaka;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;60;0;Bangladesh
Bando Design Ltd;Sharmin Apparels Ltd;BD;East Narsingapur, Earpur Union Parishad Rd;;;Ashulia;1349;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;52;0;Bangladesh
Ananta Denim Technology Ltd;Ananta Apparels Ltd;BD;Plot 2-B/1, Darussalem Rd;;;Mirpur;1216;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;2;-9;2;2;-9;-9;2;-9;-9;2;-9;-9;-9;-9;0;-9;-9;-9;7;2;1;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;2;6;1;62;1;Bangladesh
Ananta Apparels Ltd;Ananta Apparels Ltd;BD;Plot No. 246-249 Adamjee Epz Shiddirgonj;;;Narayanganj;1431;Dhaka;50;50;0;2;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;-9;1;Bangladesh
Ananta Casual wear Ltd;Ananta Apparels Ltd;BD;KUNIA, KB BAZAR, JOYDEBPUR;;;Gazipur;1704;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;2;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;-9;0;Bangladesh
Ananta Garments Ltd;Ananta Apparels Ltd;BD;NISCHINTAPUR, ASHULIA, DEPZ ROAD;;;Savar;1341;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;3;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;-9;1;Bangladesh
Ananta Jeans wear Ltd;Ananta Apparels Ltd;BD;134/123 KABI JASHIM UDDIN ROAD, PAGAR, ;;;Tongi;1710;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;2;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;-9;0;Bangladesh
Ananta Huaxiang Ltd;Ananta Apparels Ltd;BD;222, 233 H2-H4, Adamjee EPZ, Shiddirgonj;;;Narayanganj;1430;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;2;2;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;60;1;Bangladesh
Babylon Casualwear Ltd & Aboni Fashion;Refat Garments Ltd;BD;23-24, Tetulzhora, Hemayetpur;;;Savar;1340;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;43;0;Bangladesh
Babylon Garments and Dresses Ltd;Refat Garments Ltd;BD;2B/1 Darus Salam Rd. Mirpur Section -1;;;Mirpur;1216;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;0;-9;3;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;2;1;-9;0;Bangladesh
Babylon Printers Ltd;Aboni Knitwear Ltd;BD;KANDI, BOILERPUR, HEMAYETPUR;;;Savar;1340;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Bangladesh
Arrival Fashion Ltd;Arrival Fashion Ltd;BD;Colomesshor, Board Bazar;;;Dhaka; ;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;67;0;Bangladesh
A & A Trousers Ltd;A & A Trousers Ltd;BD;House # B-109 (Duplex), Road # 8, New DOHS;;;Dhaka; ;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;59;0;Bangladesh
Fashion Trouser Ltd;Fashion Sky & Trouser Ltd;BD;Tetulzhora, Hemayetpur;;;Savar;1341;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;-9;0;Bangladesh
Chorka Textile Ltd;Chorka Textile Ltd;BD;Kazirchor, Danga Bzar;;;Narsingdi;1720;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;52;0;Bangladesh
Evitex Apparels Ltd;Evitex Apparels Ltd;BD;Shirirchala, Bhabanpour;;;Gazipur; ;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;59;0;Bangladesh
Silken Sewing Ltd;Silken Sewing Ltd;BD;Baniarchala, Konabari;;;Gazipur; ;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;84;0;Bangladesh
Tusuka Trousers Ltd;Tusuka Trousers Ltd;BD;Neelnagar, Konabari;;;Gazipur;1346;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;43;0;Bangladesh
Tusuka Apparels Ltd;Tusuka Trousers Ltd;BD;BSCIC, TONGI;;;Tongi;1710;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Bangladesh
Tusuka Denim;Tusuka Trousers Ltd;BD;Konabari, Neelnagar;;;Gazipur; ;Dhaka;50;50;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;55;0;Bangladesh
Vintage Denim Apparels Ltd;Pimkie Apparels Ltd;US;Boherarchala, Sreepur;;;Gazipur;1740;Dhaka;50;840;1;2;-9;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;-9;-9;-9;3;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;1;56;0;Bangladesh
Aliza Fashion Ltd;East West Group;BD;Choydana, National University;;;Gazipur;1704;Dhaka;50;50;1;2;-9;-9;-9;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;44;0;Bangladesh
SP Garments and Washing Ltd;SP Garments and Washing Ltd;BD;Shirir Chala, Vawalgor;;;Gazipur; ;Dhaka;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;55;0;Bangladesh
Odessa Fashions Ltd;Odessa Fashions Ltd;BD;Village Nalzani Chandana;;;Joydebpur; ;Dhaka;50;50;0;2;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;30;0;Bangladesh
Intimate Attire Ltd;Intimate Attire Ltd;BD;Jamirdia, Seed Store;;;Mymensingh; ;Mymensingh;50;50;0;2;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;70;0;Bangladesh
Adury Apparels Ltd;Adury Apparels Ltd;BD;Karardi, Shibpur, Norsindi.;;;Shibpur;1600;Dhaka;50;50;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;50;0;Bangladesh
Ajax Sweater Ltd;Floreal International Ltd;BD;Zirabo Bazar, Ashulia EPZ Road;;;Savar;1341;Dhaka;50;50;1;2;-9;-9;-9;-9;2;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;4;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;1;36;1;Bangladesh
